method,episode_id,family,case_type,error_bucket,retrieval_score,guard_score,action_score,intent_family_score,bonus,base_score,specificity,final_score,fire_threshold,predicted_state,predicted_contract_id,success,failure_type
PACTFull_current,controlled_current_facts_019_wrong_scope,current_facts,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_current_facts_020_wrong_scope,current_facts,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_current_facts_021_already_satisfied,current_facts,already_satisfied,other,0.09128709291752768,0.0,0.07453559924999299,0.0,0.0,0.10992099273002592,0.09128709291752768,0.92,0.14,already_satisfied,verify_current_facts,True,success
PACTFull_current,controlled_current_facts_022_already_satisfied,current_facts,already_satisfied,other,0.09128709291752768,0.0,0.07453559924999299,0.0,0.0,0.10992099273002592,0.09128709291752768,0.92,0.14,already_satisfied,verify_current_facts,True,success
PACTFull_current,controlled_current_facts_023_already_satisfied,current_facts,already_satisfied,other,0.0944911182523068,0.0,0.07715167498104596,0.0,0.0,0.11377903699756829,0.0944911182523068,0.92,0.14,already_satisfied,verify_current_facts,True,success
PACTFull_current,controlled_current_facts_024_conflict,current_facts,conflict,conflict_fire,0.19611613513818404,0.0,0.16012815380508713,0.0,0.22,0.23614817358945583,0.19611613513818404,0.4561481735894558,0.14,fire,verify_current_facts,False,behavioral_conflict_without_detection
PACTFull_current,controlled_current_facts_025_conflict,current_facts,conflict,other,0.09805806756909202,0.0,0.08006407690254357,0.0,0.0,0.11807408679472792,0.09805806756909202,0.9,0.14,conflict,verify_current_facts,True,success
PACTFull_current,controlled_current_facts_026_conflict,current_facts,conflict,conflict_fire,0.0944911182523068,0.0,0.07715167498104596,0.0,0.22,0.11377903699756829,0.0944911182523068,0.35928791874526145,0.14,fire,verify_current_facts,False,behavioral_conflict_without_detection
PACTFull_current,controlled_current_facts_027_contract_swap,current_facts,contract_swap,false_fire_contract_swap,0.15075567228888181,0.0,0.125,0.0,0.22,0.18200567228888181,0.15075567228888181,0.40200567228888184,0.14,fire,research_prior_work,False,wrong_contract_false_fire
PACTFull_current,controlled_current_facts_028_contract_swap,current_facts,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_current_facts_029_contract_swap,current_facts,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_current_facts_030_contract_swap,current_facts,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_001_direct_trigger,admissions_cs,direct_trigger,true_fire,0.09128709291752768,0.09128709291752768,0.08006407690254357,0.0,0.22,0.14781794931017464,0.09128709291752768,0.516530856392647,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_002_direct_trigger,admissions_cs,direct_trigger,true_fire,0.16724840200141816,0.0,0.0,0.0,0.22,0.16724840200141816,0.16724840200141816,0.45999999999999996,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_003_direct_trigger,admissions_cs,direct_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.57,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_004_direct_trigger,admissions_cs,direct_trigger,true_fire,0.09622504486493763,0.09128709291752768,0.08006407690254357,0.0,0.22,0.1527559012575846,0.09622504486493763,0.516530856392647,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_005_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.08164965809277261,0.08164965809277261,0.0716114874039433,0.0,0.22,0.13221239318086747,0.08164965809277261,0.39056273508809486,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_006_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.16724840200141816,0.0,0.0,0.0,0.22,0.16724840200141816,0.16724840200141816,0.3872484020014182,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_007_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.08451542547285165,0.08451542547285165,0.07412493166611012,0.0,0.22,0.13685282857851985,0.08451542547285165,0.5123374031056682,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_008_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.17213259316477408,0.08164965809277261,0.1432229748078866,0.0,0.22,0.24059820010385477,0.17213259316477408,0.5284656069390807,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_009_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_010_indirect_trigger,admissions_cs,indirect_trigger,true_fire,0.08451542547285165,0.08451542547285165,0.07412493166611012,0.0,0.22,0.13685282857851985,0.08451542547285165,0.3923374031056682,0.14,fire,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_011_near_miss,admissions_cs,near_miss,other,0.09534625892455924,0.0,0.08770580193070293,0.0,0.0,0.11727270940723497,0.09534625892455924,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_012_near_miss,admissions_cs,near_miss,other,0.10540925533894598,0.1,0.08770580193070293,0.0,0.0,0.16733570582162172,0.10540925533894598,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_013_near_miss,admissions_cs,near_miss,other,0.08703882797784893,0.0,0.0,0.0,0.0,0.08703882797784893,0.08703882797784893,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_014_near_miss,admissions_cs,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_015_near_miss,admissions_cs,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_016_near_miss,admissions_cs,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_017_wrong_scope,admissions_cs,wrong_scope,other,0.19245008972987526,0.0,0.16012815380508713,0.0,0.22,0.23248212818114705,0.19245008972987526,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_018_wrong_scope,admissions_cs,wrong_scope,other,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_019_wrong_scope,admissions_cs,wrong_scope,other,0.18181818181818182,0.0,0.08362420100070908,0.0,0.0,0.2027242320683591,0.18181818181818182,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_020_wrong_scope,admissions_cs,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_021_already_satisfied,admissions_cs,already_satisfied,other,0.242535625036333,0.2300894966542111,0.269069117598525,0.0,0.0,0.4018387030976487,0.269069117598525,0.92,0.14,already_satisfied,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_022_already_satisfied,admissions_cs,already_satisfied,other,0.08164965809277261,0.08164965809277261,0.0716114874039433,0.0,0.0,0.13221239318086747,0.08164965809277261,0.92,0.14,already_satisfied,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_023_already_satisfied,admissions_cs,already_satisfied,other,0.25,0.07905694150420949,0.20801257358446093,0.0,0.0,0.333625919997799,0.25,0.92,0.14,already_satisfied,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_024_conflict,admissions_cs,conflict,other,0.1849000654084097,0.17541160386140586,0.23076923076923078,0.0,0.0,0.3127570146452798,0.23076923076923078,0.9,0.14,conflict,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_025_conflict,admissions_cs,conflict,conflict_fire,0.1690308509457033,0.1690308509457033,0.14824986333222023,0.0,0.22,0.2737056571570397,0.1690308509457033,0.6746748062113364,0.14,fire,cs_major_selectivity,False,behavioral_conflict_without_detection
PACTFull_current,controlled_admissions_cs_026_conflict,admissions_cs,conflict,other,0.09128709291752768,0.09128709291752768,0.08006407690254357,0.0,0.0,0.14781794931017464,0.09128709291752768,0.9,0.14,conflict,cs_major_selectivity,True,success
PACTFull_current,controlled_admissions_cs_027_contract_swap,admissions_cs,contract_swap,other,0.0778498944161523,0.0,0.06454972243679027,0.0,0.0,0.09398732502534987,0.0778498944161523,0.09398732502534987,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_028_contract_swap,admissions_cs,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_029_contract_swap,admissions_cs,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_admissions_cs_030_contract_swap,admissions_cs,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_001_direct_trigger,legal_policy_caution,direct_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_002_direct_trigger,legal_policy_caution,direct_trigger,true_fire,0.08451542547285165,0.08451542547285165,0.0,1.0,0.22,0.11832159566199232,0.08451542547285165,0.37380617018914064,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_003_direct_trigger,legal_policy_caution,direct_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_004_direct_trigger,legal_policy_caution,direct_trigger,true_fire,0.12309149097933272,0.09534625892455924,0.0,1.0,0.22,0.16122999454915643,0.12309149097933272,0.4981385035698237,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_005_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.0,0.0,0.08362420100070908,1.0,0.22,0.02090605025017727,0.08362420100070908,0.4809060502501773,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_006_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.08770580193070293,0.08770580193070293,0.0,1.0,0.22,0.12278812270298411,0.08770580193070293,0.4950823207722812,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_007_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.57,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_008_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.11322770341445956,0.08770580193070293,0.0,1.0,0.22,0.14831002418674075,0.11322770341445956,0.4950823207722812,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_009_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_010_indirect_trigger,legal_policy_caution,indirect_trigger,true_fire,0.11785113019775793,0.09128709291752768,0.0,1.0,0.22,0.154365967364769,0.11785113019775793,0.49651483716701106,0.14,fire,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_011_near_miss,legal_policy_caution,near_miss,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_012_near_miss,legal_policy_caution,near_miss,other,0.2,0.2,0.0,1.0,0.0,0.28,0.2,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_013_near_miss,legal_policy_caution,near_miss,other,0.2581988897471611,0.1,0.19069251784911848,1.0,0.0,0.3458720192094408,0.2581988897471611,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_014_near_miss,legal_policy_caution,near_miss,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_015_near_miss,legal_policy_caution,near_miss,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_016_near_miss,legal_policy_caution,near_miss,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_017_wrong_scope,legal_policy_caution,wrong_scope,other,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_018_wrong_scope,legal_policy_caution,wrong_scope,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_019_wrong_scope,legal_policy_caution,wrong_scope,other,0.0,0.0,0.0,1.0,0.22,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_020_wrong_scope,legal_policy_caution,wrong_scope,other,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_021_already_satisfied,legal_policy_caution,already_satisfied,other,0.2809757434745082,0.07254762501100116,0.2075143391598224,1.0,0.0,0.3618733782688643,0.2809757434745082,0.92,0.14,already_satisfied,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_022_already_satisfied,legal_policy_caution,already_satisfied,other,0.10540925533894598,0.0,0.0778498944161523,1.0,0.0,0.12487172894298405,0.10540925533894598,0.92,0.14,already_satisfied,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_023_already_satisfied,legal_policy_caution,already_satisfied,other,0.10540925533894598,0.0,0.0778498944161523,0.0,0.0,0.12487172894298405,0.10540925533894598,0.92,0.14,already_satisfied,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_024_conflict,legal_policy_caution,conflict,other,0.2182178902359924,0.08451542547285165,0.16116459280507606,1.0,0.0,0.29231520862640203,0.2182178902359924,0.9,0.14,conflict,legal_policy_uncertainty,True,success
PACTFull_current,controlled_legal_policy_caution_025_conflict,legal_policy_caution,conflict,conflict_fire,0.12309149097933272,0.09534625892455924,0.0,1.0,0.22,0.16122999454915643,0.12309149097933272,0.4981385035698237,0.14,fire,legal_policy_uncertainty,False,behavioral_conflict_without_detection
PACTFull_current,controlled_legal_policy_caution_026_conflict,legal_policy_caution,conflict,conflict_fire,0.24618298195866545,0.09534625892455924,0.18181818181818182,1.0,0.22,0.3297760309830346,0.24618298195866545,0.5497760309830346,0.14,fire,legal_policy_uncertainty,False,behavioral_conflict_without_detection
PACTFull_current,controlled_legal_policy_caution_027_contract_swap,legal_policy_caution,contract_swap,false_fire_contract_swap,0.16724840200141816,0.0,0.1386750490563073,0.0,0.22,0.201917164265495,0.16724840200141816,0.42191716426549497,0.14,fire,research_prior_work,False,wrong_contract_false_fire
PACTFull_current,controlled_legal_policy_caution_028_contract_swap,legal_policy_caution,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_029_contract_swap,legal_policy_caution,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_legal_policy_caution_030_contract_swap,legal_policy_caution,contract_swap,false_fire_contract_swap,0.09245003270420485,0.09245003270420485,0.0,0.0,0.22,0.1294300457858868,0.09245003270420485,0.34943004578588677,0.14,fire,entry_constraints,False,wrong_contract_false_fire
PACTFull_current,controlled_data_analysis_hygiene_001_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.1091089451179962,0.1091089451179962,0.0,0.0,0.22,0.15275252316519466,0.1091089451179962,0.3727525231651947,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_002_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.11396057645963795,0.11396057645963795,0.08362420100070908,0.0,0.22,0.1804508572936704,0.11396057645963795,0.4064902808340325,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_003_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.09534625892455924,0.0,0.08362420100070908,0.0,0.22,0.1162523091747365,0.09534625892455924,0.3609060502501773,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_004_direct_trigger,data_analysis_hygiene,direct_trigger,true_fire,0.10482848367219183,0.10482848367219183,0.0,0.0,0.22,0.14675987714106856,0.10482848367219183,0.3819313934688767,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_005_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_006_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_007_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_008_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.253546276418555,0.20203050891044214,0.22237479499833035,0.0,0.22,0.3899521787323144,0.253546276418555,0.6099521787323144,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_009_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.1091089451179962,0.1091089451179962,0.0,0.0,0.22,0.15275252316519466,0.1091089451179962,0.3836435780471985,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_010_indirect_trigger,data_analysis_hygiene,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.45999999999999996,0.14,fire,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_011_near_miss,data_analysis_hygiene,near_miss,other,0.1,0.0,0.08770580193070293,0.0,0.0,0.12192645048267574,0.1,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_012_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_013_near_miss,data_analysis_hygiene,near_miss,other,0.09534625892455924,0.0,0.08362420100070908,0.0,0.0,0.1162523091747365,0.09534625892455924,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_014_near_miss,data_analysis_hygiene,near_miss,other,0.10540925533894598,0.0,0.09245003270420485,0.0,0.0,0.1285217635149972,0.10540925533894598,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_015_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_016_near_miss,data_analysis_hygiene,near_miss,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_017_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.11952286093343936,0.0,0.0,0.0,0.22,0.11952286093343936,0.11952286093343936,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_018_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_019_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_020_wrong_scope,data_analysis_hygiene,wrong_scope,other,0.11396057645963795,0.11396057645963795,0.0,0.0,0.0,0.15954480704349314,0.11396057645963795,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_021_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.435285750066007,0.0,0.38177085778546666,1.0,0.0,0.5307284645123737,0.435285750066007,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_022_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_023_already_satisfied,data_analysis_hygiene,already_satisfied,other,0.09759000729485333,0.09759000729485333,0.0716114874039433,1.0,0.0,0.1545288820637805,0.09759000729485333,0.92,0.14,already_satisfied,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_024_conflict,data_analysis_hygiene,conflict,other,0.09128709291752768,0.0,0.08006407690254357,0.0,0.0,0.11130311214316357,0.09128709291752768,0.9,0.14,conflict,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_025_conflict,data_analysis_hygiene,conflict,other,0.19069251784911848,0.0,0.16724840200141816,1.0,0.0,0.232504618349473,0.19069251784911848,0.9,0.14,conflict,analysis_hygiene,True,success
PACTFull_current,controlled_data_analysis_hygiene_026_conflict,data_analysis_hygiene,conflict,conflict_fire,0.08770580193070293,0.0,0.07692307692307693,0.0,0.22,0.10693657116147216,0.08770580193070293,0.3269365711614722,0.14,fire,analysis_hygiene,False,behavioral_conflict_without_detection
PACTFull_current,controlled_data_analysis_hygiene_027_contract_swap,data_analysis_hygiene,contract_swap,other,0.08058229640253803,0.0,0.0668153104781061,0.0,0.0,0.09728612402206455,0.08058229640253803,0.09728612402206455,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_028_contract_swap,data_analysis_hygiene,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_029_contract_swap,data_analysis_hygiene,contract_swap,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,suppress,none,True,success
PACTFull_current,controlled_data_analysis_hygiene_030_contract_swap,data_analysis_hygiene,contract_swap,false_fire_contract_swap,0.1889822365046136,0.0,0.16116459280507606,0.0,0.22,0.2292733847058826,0.1889822365046136,0.44927338470588263,0.14,fire,entry_constraints,False,wrong_contract_false_fire
PACTFull_current,paraphrase_research_ideation_001_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.1556997888323046,0.0,0.12909944487358055,1.0,0.22,0.18797465005069974,0.1556997888323046,0.49227486121839514,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_002_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.15075567228888181,0.0,0.125,1.0,0.22,0.18200567228888181,0.15075567228888181,0.49124999999999996,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_003_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07647191129018725,0.07647191129018725,0.057353933467640436,0.0,0.22,0.12139915917317227,0.07647191129018725,0.384927247882985,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_004_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07453559924999299,0.07453559924999299,0.05590169943749474,0.0,0.22,0.11832526380936388,0.07453559924999299,0.3837896645593709,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_005_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.0778498944161523,0.0,0.06454972243679027,1.0,0.22,0.09398732502534987,0.0778498944161523,0.35613743060919756,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_006_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.07537783614444091,0.0,0.0625,1.0,0.22,0.09100283614444091,0.07537783614444091,0.35562499999999997,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_007_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.08333333333333333,0.08333333333333333,0.0625,0.0,0.22,0.13229166666666667,0.08333333333333333,0.3889583333333333,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_008_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.08084520834544433,0.08084520834544433,0.06063390625908324,0.0,0.22,0.12834176824839288,0.08084520834544433,0.3874965599029485,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_009_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.29250896965085227,0.0,0.24253562503633297,0.0,0.22,0.35314287590993554,0.29250896965085227,0.5731428759099355,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_010_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.2842676218074806,0.0,0.23570226039551587,0.0,0.22,0.3431931869063596,0.2842676218074806,0.5631931869063596,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_011_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.1556997888323046,0.08606629658238704,0.12909944487358055,0.0,0.22,0.22240116868365456,0.1556997888323046,0.5267013798513499,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_research_ideation_012_indirect_trigger,research_ideation,indirect_trigger,true_fire,0.15075567228888181,0.08333333333333333,0.125,0.0,0.22,0.21533900562221514,0.15075567228888181,0.5245833333333333,0.14,fire,research_prior_work,True,success
PACTFull_current,paraphrase_food_safety_013_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACTFull_current,paraphrase_food_safety_014_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACTFull_current,paraphrase_food_safety_015_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACTFull_current,paraphrase_food_safety_016_indirect_trigger,food_safety,indirect_trigger,missed_indirect_trigger,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01,0.14,suppress,none,False,wrong_contract_action
PACTFull_current,paraphrase_food_safety_017_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,nut_safety,True,success
PACTFull_current,paraphrase_food_safety_018_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,nut_safety,True,success
PACTFull_current,paraphrase_food_safety_019_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,nut_safety,True,success
PACTFull_current,paraphrase_food_safety_020_indirect_trigger,food_safety,indirect_trigger,true_fire,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.33999999999999997,0.14,fire,nut_safety,True,success
